CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,CITY,STATE,CUSTOMER_SEGMENT,RECENCY_DAYS,FREQUENCY,MONETARY_VALUE,FIRST_ORDER_DATE,LAST_ORDER_DATE,RECENCY_SCORE,FREQUENCY_SCORE,MONETARY_SCORE,RFM_SCORE,RFM_TOTAL_SCORE,CLUSTER_ID,SEGMENT_NAME
C007591,Alec,Bowman,melissaholt@example.com,Bangalore,Karnataka,Regular,27,12,820439.15,2025-09-28 17:43:45.182251,2026-07-17 19:33:04.735847,3,4,3,343,10,3,Loyal Customers
C000386,Kenneth,Orr,nicolereeves@example.com,Lucknow,Uttar Pradesh,Regular,10,8,339577.95,2025-10-31 15:11:17.922779,2026-08-03 14:30:55.242552,4,2,1,421,7,2,At Risk
C000336,Michele,White,carsonashley@example.net,Delhi,Delhi,Regular,25,6,387963.45,2025-10-22 19:16:54.454144,2026-07-19 00:53:51.392313,3,1,1,311,5,2,At Risk
C006984,Shawn,Wiggins,carpentergeorge@example.net,Delhi,Delhi,Budget,23,9,1003875.5,2025-11-15 02:42:03.553235,2026-07-21 04:08:38.837188,3,3,4,334,10,1,At Risk
C005479,Dakota,Patterson,jennifer04@example.net,Hyderabad,Telangana,Regular,22,4,413343.95,2025-12-28 22:52:30.391503,2026-07-22 23:19:52.871928,3,1,1,311,5,2,At Risk
C003620,Maureen,Mendoza,mrodriguez@example.org,Bangalore,Karnataka,Regular,4,12,570912.45,2025-08-25 12:07:14.164341,2026-08-09 04:22:10.141301,5,4,2,542,11,0,Loyal Customers
C004647,Blake,Sullivan,evelyn82@example.net,Bhubaneswar,Odisha,Regular,14,8,652595.35,2025-08-22 17:27:22.804428,2026-07-30 03:22:46.105661,4,2,2,422,8,0,Loyal Customers
C005148,Holly,Martin,victoria39@example.org,Mumbai,Maharashtra,Regular,12,10,602056.1,2025-09-07 09:42:07.549275,2026-08-01 00:34:53.492934,4,3,2,432,9,0,Loyal Customers
C005105,Gloria,Klein,wintersjeffrey@example.com,Pune,Maharashtra,Regular,9,8,519494.2,2025-08-14 19:42:46.213662,2026-08-04 13:54:17.204572,4,2,2,422,8,0,Loyal Customers
C008229,Sara,Morse,jeffreysimmons@example.org,Hyderabad,Telangana,Regular,3,9,1112041.2,2025-08-18 04:07:49.588695,2026-08-10 04:53:51.824318,5,3,5,535,13,0,Loyal Customers
C008848,Carlos,Mckinney,richard53@example.net,Jaipur,Rajasthan,Regular,11,8,1105765.8,2025-09-12 23:54:23.900639,2026-08-02 22:23:48.422284,4,2,5,425,11,0,Loyal Customers
C004250,Hannah,Rush,bunderwood@example.net,Jaipur,Rajasthan,Regular,30,8,702125.5,2025-08-14 12:58:03.250832,2026-07-14 07:53:32.924129,3,2,3,323,8,1,At Risk
C000956,Krystal,Choi,stephanieleon@example.com,Bhubaneswar,Odisha,Regular,80,6,670131.3,2025-08-19 02:38:37.919179,2026-05-25 18:47:53.476734,1,1,2,112,4,1,At Risk
C007315,Connie,Grant,melissa26@example.net,Kolkata,West Bengal,Regular,138,5,307100.7,2025-08-18 05:42:26.125461,2026-03-28 10:40:24.192241,1,1,1,111,3,2,At Risk
C004200,Amber,Maynard,carol66@example.org,Kolkata,West Bengal,Budget,15,8,645494.5,2025-08-13 22:20:17.604176,2026-07-29 04:36:11.685716,4,2,2,422,8,0,Loyal Customers
C009307,Joshua,Patterson,gallowaykyle@example.com,Mumbai,Maharashtra,Budget,10,8,826541.25,2025-08-28 01:05:26.919269,2026-08-03 02:20:19.764197,4,2,3,423,9,0,Loyal Customers
C007432,Charles,Rivers,gardnerelizabeth@example.com,Bhubaneswar,Odisha,Budget,1,5,479771.85,2025-08-28 12:07:42.676626,2026-08-12 08:03:23.906039,5,1,1,511,7,0,Loyal Customers
C006050,Kathryn,Keller,angela40@example.org,Bangalore,Karnataka,Regular,3,11,998668.8,2025-08-22 15:00:12.636126,2026-08-10 22:46:05.907659,5,4,4,544,13,0,Loyal Customers
C000157,Matthew,Morgan,ztran@example.org,Bangalore,Karnataka,Premium,105,5,214464.65,2025-09-03 20:33:14.563945,2026-04-30 15:18:56.711367,1,1,1,111,3,2,At Risk
C005502,Stephanie,Thompson,sheilahernandez@example.net,Kolkata,West Bengal,Budget,83,5,314903.65,2025-09-10 12:09:46.229862,2026-05-22 17:44:20.606606,1,1,1,111,3,2,At Risk
C000040,Barbara,Richardson,gsharp@example.net,Pune,Maharashtra,Budget,5,8,731968.65,2025-09-19 05:05:27.351273,2026-08-08 17:46:11.199711,5,2,3,523,10,0,Loyal Customers
C000943,Lindsay,Finley,crogers@example.org,Bhubaneswar,Odisha,Regular,36,11,635448.15,2025-09-04 18:21:59.989199,2026-07-08 00:52:06.847268,2,4,2,242,8,1,At Risk
C002957,Brianna,Love,shawkatherine@example.org,Chennai,Tamil Nadu,Budget,138,6,550117.5,2025-09-11 01:23:26.066060,2026-03-28 21:05:52.407524,1,1,2,112,4,2,At Risk
C000568,Susan,Morris,xnixon@example.net,Hyderabad,Telangana,Regular,48,7,297481.05,2025-09-23 08:31:04.530645,2026-06-26 21:46:24.591845,2,1,1,211,4,2,At Risk
C000009,Robert,Salazar,novakdaniel@example.org,Lucknow,Uttar Pradesh,Regular,47,7,725849.95,2025-09-29 18:04:56.138961,2026-06-27 20:11:57.559175,2,1,3,213,6,1,At Risk
C003732,Bradley,Turner,dbishop@example.net,Chennai,Tamil Nadu,Regular,23,15,1417037.4,2025-08-26 06:57:17.242372,2026-07-21 01:36:13.305733,3,5,5,355,13,3,Loyal Customers
C001509,Michael,Butler,riley28@example.com,Jaipur,Rajasthan,Regular,164,5,646999.0,2025-09-26 17:43:26.174061,2026-03-02 09:48:58.817388,1,1,2,112,4,2,At Risk
C005327,Kimberly,Ray,sclark@example.net,Jaipur,Rajasthan,Regular,68,6,469543.05,2025-08-31 15:38:25.715057,2026-06-06 04:43:34.058140,1,1,1,111,3,2,At Risk
C000440,Laurie,Gross,smithcharles@example.net,Bhubaneswar,Odisha,Regular,15,8,760179.75,2025-10-15 14:47:44.404644,2026-07-29 16:09:59.621996,4,2,3,423,9,0,Loyal Customers
C009805,Veronica,Rocha,ernest31@example.org,Pune,Maharashtra,Premium,5,6,508673.7,2025-09-12 14:42:30.769507,2026-08-08 21:53:13.267932,5,1,1,511,7,0,Loyal Customers
C009937,Elizabeth,Townsend,walkeradam@example.com,Delhi,Delhi,Budget,6,8,571542.15,2025-10-23 05:05:35.127351,2026-08-07 16:53:28.064080,5,2,2,522,9,0,Loyal Customers
C002283,Lisa,Howard,ubutler@example.net,Bangalore,Karnataka,Regular,38,11,1172756.25,2025-08-23 11:19:36.887768,2026-07-06 06:38:41.807218,2,4,5,245,11,3,Loyal Customers
C004393,Brandon,Andrews,markvargas@example.net,Bhubaneswar,Odisha,Regular,41,8,857422.7,2025-09-12 15:24:33.674736,2026-07-03 05:08:52.121321,2,2,4,224,8,1,At Risk
C008701,John,Herrera,wbriggs@example.com,Lucknow,Uttar Pradesh,Regular,45,6,270855.6,2025-10-04 01:53:21.476014,2026-06-29 09:31:02.262622,2,1,1,211,4,2,At Risk
C007109,Pam,Mclaughlin,jorge39@example.org,Jaipur,Rajasthan,Regular,20,8,997648.8,2025-08-30 18:10:41.742417,2026-07-24 19:34:11.264512,3,2,4,324,9,1,At Risk
C007287,Danielle,George,tonyalewis@example.org,Kolkata,West Bengal,Regular,32,10,460503.15,2025-11-04 13:05:47.223472,2026-07-12 20:51:07.662676,3,3,1,331,7,1,At Risk
C008863,Desiree,Wilkins,colleenhernandez@example.com,Bangalore,Karnataka,Budget,7,12,879394.2,2025-10-29 10:21:53.941139,2026-08-06 13:33:34.760147,5,4,4,544,13,0,Loyal Customers
C009728,Michael,Martinez,margaret38@example.org,Kolkata,West Bengal,Regular,10,14,886928.05,2025-09-04 04:31:32.610926,2026-08-03 03:39:10.211502,4,5,4,454,13,3,Loyal Customers
C005310,Jessica,Hill,johnsoncandace@example.com,Bangalore,Karnataka,Regular,5,7,675000.9,2025-09-29 02:13:35.408154,2026-08-08 17:30:25.110251,5,1,2,512,8,0,Loyal Customers
C001201,Megan,Moore,sdaniel@example.org,Jaipur,Rajasthan,Budget,3,9,574828.65,2025-08-27 03:32:27.583475,2026-08-10 14:21:31.044910,5,3,2,532,10,0,Loyal Customers
C008572,Jacqueline,Berry,codychang@example.net,Jaipur,Rajasthan,Regular,34,9,998721.75,2025-08-13 07:05:44.415444,2026-07-10 07:47:39.544595,3,3,4,334,10,1,At Risk
C004014,Leah,Dawson,sophiaelliott@example.net,Chennai,Tamil Nadu,Budget,56,6,767167.25,2025-10-16 20:24:17.150571,2026-06-18 10:58:38.891188,2,1,3,213,6,1,At Risk
C007914,Sara,Smith,jacqueline12@example.net,Jaipur,Rajasthan,Budget,19,8,590259.35,2025-08-24 09:39:54.491944,2026-07-25 14:45:15.795157,3,2,2,322,7,1,At Risk
C002877,Todd,Davis,cardenasjoseph@example.com,Hyderabad,Telangana,Regular,28,6,577932.85,2025-11-26 00:48:10.108901,2026-07-16 11:34:37.184771,3,1,2,312,6,2,At Risk
C007754,Nicholas,Potts,leroy28@example.net,Pune,Maharashtra,Regular,135,7,781118.25,2025-11-30 11:19:31.703717,2026-03-31 02:16:17.841778,1,1,3,113,5,1,At Risk
C009712,Aaron,Ho,rodriguezmark@example.com,Delhi,Delhi,Premium,8,9,569004.6,2025-10-01 13:10:54.810548,2026-08-05 20:12:52.855728,5,3,2,532,10,0,Loyal Customers
C003227,William,Olsen,brittneywashington@example.com,Bhubaneswar,Odisha,Regular,30,8,900033.4,2025-08-28 05:44:01.166411,2026-07-14 13:08:54.713347,3,2,4,324,9,1,At Risk
C005184,David,Porter,thomaslynch@example.com,Bhubaneswar,Odisha,Regular,43,8,460993.65,2025-12-13 10:50:03.078030,2026-07-01 01:33:03.223832,2,2,1,221,5,1,At Risk
C009250,Alexis,Buchanan,tyronewilliams@example.org,Mumbai,Maharashtra,Budget,22,7,857205.7,2025-09-22 22:37:08.494284,2026-07-22 09:45:11.583115,3,1,4,314,8,1,At Risk
C005125,Cindy,Johnson,lindsey76@example.net,Hyderabad,Telangana,Premium,13,9,949862.3,2025-08-15 09:54:15.044550,2026-07-31 08:17:15.946359,4,3,4,434,11,0,Loyal Customers
C004916,Oscar,Spencer,zryan@example.net,Delhi,Delhi,Budget,32,8,730247.1,2025-11-28 15:15:44.037440,2026-07-12 17:05:07.047070,3,2,3,323,8,1,At Risk
C007501,Heather,Moore,wdavis@example.com,Bhubaneswar,Odisha,Regular,97,7,686133.75,2025-09-01 10:02:11.977319,2026-05-08 04:33:43.076230,1,1,3,113,5,1,At Risk
C006078,Samantha,Rodriguez,jbruce@example.net,Chennai,Tamil Nadu,Budget,73,6,530310.8,2025-10-20 00:26:32.367923,2026-06-01 19:41:33.636936,1,1,2,112,4,2,At Risk
C000024,Eric,Ayala,sabrina69@example.org,Bhubaneswar,Odisha,Regular,32,10,727433.95,2025-09-19 21:12:34.171541,2026-07-12 15:09:29.057690,3,3,3,333,9,1,At Risk
C009261,James,Oconnor,ngoodman@example.org,Bangalore,Karnataka,Regular,5,16,1081686.95,2025-09-27 20:37:02.662226,2026-08-08 13:12:52.315723,5,5,5,555,15,3,Loyal Customers
C009067,Nathaniel,Austin,bryanschroeder@example.com,Lucknow,Uttar Pradesh,Budget,58,12,1081539.3,2025-09-19 14:01:34.392943,2026-06-16 14:44:20.498604,2,4,5,245,11,3,Loyal Customers
C006782,Jennifer,Thomas,bnewman@example.net,Bhubaneswar,Odisha,Regular,17,7,285575.75,2025-08-30 20:06:19.731797,2026-07-27 20:21:58.045180,4,1,1,411,6,2,At Risk
C004016,Patrick,Watson,bradshawbeth@example.com,Bangalore,Karnataka,Regular,126,7,858235.2,2025-10-28 20:36:41.926019,2026-04-09 07:43:35.894158,1,1,4,114,6,1,At Risk
C003225,Randy,Weaver,ian54@example.org,Lucknow,Uttar Pradesh,Regular,37,9,482173.3,2025-08-18 16:34:11.156511,2026-07-07 15:34:58.352983,2,3,1,231,6,1,At Risk
C003036,Mary,Newton,moralesbriana@example.com,Chennai,Tamil Nadu,Regular,178,3,207207.3,2026-02-02 19:01:41.197011,2026-02-16 16:41:59.449194,1,1,1,111,3,2,At Risk
C007925,Ariel,Lee,rmorgan@example.org,Hyderabad,Telangana,Regular,111,6,346113.0,2025-11-17 23:17:32.902529,2026-04-24 18:21:57.397173,1,1,1,111,3,2,At Risk
C008684,Stanley,Poole,shelia28@example.com,Bhubaneswar,Odisha,Premium,128,6,320462.5,2025-09-03 08:17:23.722437,2026-04-07 10:10:27.054270,1,1,1,111,3,2,At Risk
C009255,Carol,Smith,pamelajones@example.org,Delhi,Delhi,Regular,121,4,606422.05,2025-12-27 07:32:32.335523,2026-04-14 09:34:46.040860,1,1,2,112,4,2,At Risk
C002754,Natalie,King,travisroberts@example.org,Lucknow,Uttar Pradesh,Budget,82,9,907705.55,2025-10-12 03:23:58.682386,2026-05-23 07:55:49.437494,1,3,4,134,8,1,At Risk
C003777,Daniel,Williams,thomascook@example.org,Mumbai,Maharashtra,Regular,147,3,251311.75,2026-02-21 01:33:29.144091,2026-03-19 12:24:05.918459,1,1,1,111,3,2,At Risk
C008355,Eric,Sullivan,hernandezchristian@example.org,Bhubaneswar,Odisha,Regular,22,8,736659.0,2025-12-09 22:07:26.908469,2026-07-22 22:43:05.329853,3,2,3,323,8,1,At Risk
C007338,Lawrence,Cohen,shawnshort@example.net,Hyderabad,Telangana,Regular,36,6,290763.8,2025-10-26 05:32:20.455404,2026-07-08 06:33:45.452254,2,1,1,211,4,2,At Risk
C002886,Brian,Cole,jodimiller@example.com,Lucknow,Uttar Pradesh,Regular,14,4,229245.3,2026-04-15 18:20:31.860318,2026-07-30 22:28:35.273152,4,1,1,411,6,2,At Risk
C004133,Bailey,Duffy,mthompson@example.net,Lucknow,Uttar Pradesh,Regular,7,9,859072.1,2025-10-03 22:12:36.223562,2026-08-06 19:09:58.001980,5,3,4,534,12,0,Loyal Customers
C002060,Rose,Shaffer,kelly58@example.org,Bangalore,Karnataka,Regular,69,5,688164.95,2025-08-30 14:40:27.216272,2026-06-05 01:55:12.933129,1,1,3,113,5,2,At Risk
C002050,Susan,Garcia,felicia43@example.com,Chennai,Tamil Nadu,Budget,59,9,575740.85,2025-08-13 20:50:56.430564,2026-06-15 21:49:55.409954,2,3,2,232,7,1,At Risk
C004496,Jose,Swanson,bowersedward@example.org,Delhi,Delhi,Budget,4,9,553388.4,2025-08-14 07:16:24.645846,2026-08-09 04:06:24.051840,5,3,2,532,10,0,Loyal Customers
C005346,Lisa,Bryant,alisonross@example.org,Chennai,Tamil Nadu,Regular,97,5,275129.1,2025-08-25 03:16:22.485824,2026-05-08 12:05:44.307443,1,1,1,111,3,2,At Risk
C002287,Brittany,Browning,martinmelissa@example.net,Pune,Maharashtra,Regular,74,5,184841.35,2026-01-22 03:55:54.189541,2026-05-31 15:18:35.975159,1,1,1,111,3,2,At Risk
C004982,Joshua,Roman,tanyaferrell@example.net,Bhubaneswar,Odisha,Budget,71,5,343461.05,2025-11-30 11:03:45.614256,2026-06-03 05:46:09.903699,1,1,1,111,3,2,At Risk
C005043,Patricia,Khan,yscott@example.net,Jaipur,Rajasthan,Budget,25,8,599176.1,2025-11-03 03:11:41.683016,2026-07-19 09:39:27.707677,3,2,2,322,7,1,At Risk
C005529,Jill,Johnson,kimberlyjones@example.net,Pune,Maharashtra,Budget,8,11,466865.75,2025-10-24 06:19:19.715597,2026-08-05 12:19:50.171901,5,4,1,541,10,0,Loyal Customers
C003147,Heather,Brooks,shannon56@example.org,Hyderabad,Telangana,Budget,7,11,587297.1,2025-09-18 02:11:50.863108,2026-08-06 00:46:11.739717,5,4,2,542,11,0,Loyal Customers
C008581,Veronica,Wells,mhernandez@example.com,Kolkata,West Bengal,Premium,3,11,1061152.45,2025-08-15 13:50:46.386463,2026-08-10 07:26:17.355773,5,4,4,544,13,0,Loyal Customers
C002639,Carlos,Lee,ajones@example.net,Lucknow,Uttar Pradesh,Regular,6,9,801515.1,2025-11-29 19:07:09.520295,2026-08-07 00:25:19.791197,5,3,3,533,11,0,Loyal Customers
C000785,Joshua,Maddox,jessica28@example.org,Kolkata,West Bengal,Premium,36,5,582442.0,2025-08-14 05:31:17.382773,2026-07-08 22:04:04.730447,2,1,2,212,5,2,At Risk
C002970,Samantha,Vasquez,vincentwilliams@example.org,Delhi,Delhi,Premium,34,8,459710.05,2025-08-17 08:19:57.515975,2026-07-10 07:05:36.639366,3,2,1,321,6,1,At Risk
C003002,Debra,Pierce,tyler30@example.com,Pune,Maharashtra,Budget,58,6,680209.15,2025-09-03 19:03:53.390333,2026-06-16 05:11:25.914859,2,1,2,212,5,1,At Risk
C007299,Jeffrey,Wilson,wilsonamy@example.net,Bhubaneswar,Odisha,Premium,34,6,330744.9,2025-10-21 11:49:59.081990,2026-07-10 01:55:30.213302,3,1,1,311,5,2,At Risk
C004953,Denise,Morton,jacobkline@example.org,Jaipur,Rajasthan,Regular,95,4,225768.5,2025-09-19 07:58:54.335343,2026-05-10 00:27:00.016200,1,1,1,111,3,2,At Risk
C002571,Lisa,Edwards,jacob27@example.com,Lucknow,Uttar Pradesh,Regular,24,11,1049697.35,2025-09-23 07:28:00.172801,2026-07-20 08:36:32.853928,3,4,4,344,11,3,Loyal Customers
C005121,David,Cunningham,cindy83@example.org,Kolkata,West Bengal,Regular,40,7,569830.55,2025-09-20 14:01:43.897038,2026-07-04 07:15:10.341103,2,1,2,212,5,1,At Risk
C007520,Christopher,Rice,rjohnson@example.org,Bhubaneswar,Odisha,Budget,42,8,697086.25,2025-08-19 12:48:20.045000,2026-07-02 10:45:05.859058,2,2,3,223,7,1,At Risk
C008511,Kevin,Jenkins,jason74@example.net,Kolkata,West Bengal,Regular,49,6,267361.75,2026-01-19 07:57:12.382323,2026-06-25 00:13:15.751957,2,1,1,211,4,2,At Risk
C004041,Jon,Russell,elliottzachary@example.com,Delhi,Delhi,Regular,21,5,642447.6,2025-09-29 17:38:39.323193,2026-07-23 07:18:10.918909,3,1,2,312,6,2,At Risk
C000492,Jeffrey,Brown,tlee@example.org,Pune,Maharashtra,Budget,12,7,654183.0,2025-12-23 12:36:45.382053,2026-08-01 14:46:22.323823,4,1,2,412,7,0,Loyal Customers
C008394,Amanda,Saunders,josephwilson@example.com,Kolkata,West Bengal,Premium,77,5,224207.8,2025-08-16 18:29:30.137701,2026-05-28 08:12:23.047430,1,1,1,111,3,2,At Risk
C004602,Andrew,Willis,wgordon@example.com,Bhubaneswar,Odisha,Regular,15,7,701174.05,2025-09-08 12:09:27.221672,2026-07-29 20:48:33.869138,4,1,3,413,8,1,At Risk
C007232,Michael,King,emanning@example.net,Jaipur,Rajasthan,Regular,44,7,684519.1,2025-12-12 03:28:23.069030,2026-06-30 21:26:01.155611,2,1,3,213,6,1,At Risk
C003166,Larry,Taylor,ahays@example.org,Mumbai,Maharashtra,Premium,17,9,750456.05,2025-10-21 03:09:38.129781,2026-07-27 14:14:02.624426,4,3,3,433,10,1,At Risk
C005103,Adam,Campbell,qdaugherty@example.net,Chennai,Tamil Nadu,Regular,85,4,166442.8,2025-08-25 05:17:15.838358,2026-05-20 07:18:33.383133,1,1,1,111,3,2,At Risk
C005720,Kayla,Harris,vparker@example.com,Pune,Maharashtra,Regular,13,5,425521.5,2025-10-19 13:50:33.426334,2026-07-31 02:19:51.251912,4,1,1,411,6,2,At Risk
C004848,Michelle,Avila,woodwilliam@example.org,Kolkata,West Bengal,Budget,65,6,435178.3,2025-11-15 13:49:34.673746,2026-06-09 21:48:58.385383,1,1,1,111,3,2,At Risk
C008345,Chad,Oconnor,bookerjohn@example.com,Bangalore,Karnataka,Regular,13,5,838298.6,2025-11-17 10:35:25.245252,2026-07-31 03:54:27.788677,4,1,3,413,8,0,Loyal Customers
C001135,Molly,Jacobs,rwebb@example.net,Lucknow,Uttar Pradesh,Regular,34,6,450805.7,2025-08-26 19:07:52.720727,2026-07-10 23:49:31.001710,3,1,1,311,5,2,At Risk
C007436,James,Miller,christopher53@example.net,Delhi,Delhi,Budget,84,5,291007.25,2025-09-06 10:18:45.587255,2026-05-21 04:14:45.176851,1,1,1,111,3,2,At Risk
C005051,Jessica,Waters,brookeballard@example.org,Chennai,Tamil Nadu,Premium,34,5,561697.45,2025-10-24 14:54:25.304653,2026-07-10 09:22:16.081360,3,1,2,312,6,2,At Risk
C005211,Brittany,Thompson,ataylor@example.net,Hyderabad,Telangana,Budget,66,5,441804.85,2025-09-06 13:22:43.297632,2026-06-08 18:44:51.170911,1,1,1,111,3,2,At Risk
C001529,Sean,Shaw,stephanieswanson@example.net,Delhi,Delhi,Regular,69,7,641262.35,2025-08-13 03:09:13.073530,2026-06-05 05:56:59.638196,1,1,2,112,4,1,At Risk
C008434,Trevor,Lynch,adamwalton@example.net,Chennai,Tamil Nadu,Regular,41,12,986618.75,2025-08-13 03:40:45.252452,2026-07-03 07:15:00.837008,2,4,4,244,10,3,Loyal Customers
C000879,Douglas,Bailey,jean10@example.com,Jaipur,Rajasthan,Regular,6,9,880090.4,2025-08-13 06:39:27.599675,2026-08-07 00:14:49.064890,5,3,4,534,12,0,Loyal Customers
C002386,Cristian,Alvarado,pruittchristopher@example.net,Pune,Maharashtra,Regular,79,13,1168322.3,2025-08-13 19:47:52.072720,2026-05-26 10:44:29.570695,1,5,5,155,11,3,Loyal Customers
C006939,Alan,Harris,leonarddoris@example.org,Hyderabad,Telangana,Regular,6,8,445496.5,2025-08-13 10:20:12.852128,2026-08-07 16:48:12.700927,5,2,1,521,8,0,Loyal Customers
C007993,Hunter,Steele,pcastaneda@example.com,Kolkata,West Bengal,Premium,49,11,736897.35,2025-08-14 06:50:07.830078,2026-06-25 13:53:12.403924,2,4,3,243,9,1,At Risk
C002787,Jill,Marshall,zthompson@example.com,Lucknow,Uttar Pradesh,Budget,5,15,1306162.35,2025-08-14 19:16:29.397893,2026-08-08 01:23:18.289982,5,5,5,555,15,3,Loyal Customers
C004749,Stephen,Richardson,graykelly@example.net,Jaipur,Rajasthan,Regular,17,12,885947.5,2025-08-15 03:14:47.444874,2026-07-27 01:16:08.877688,4,4,4,444,12,3,Loyal Customers
C009436,Robert,Parker,markthomas@example.com,Hyderabad,Telangana,Regular,19,13,1289256.45,2025-08-14 02:22:04.309243,2026-07-25 23:30:52.110521,3,5,5,355,13,3,Loyal Customers
C007807,Nicole,Dorsey,daniel58@example.com,Pune,Maharashtra,Premium,41,10,608214.85,2025-08-14 05:15:31.293312,2026-07-03 19:51:53.131131,2,3,2,232,7,1,At Risk
C009164,Richard,Andrews,theresa07@example.com,Chennai,Tamil Nadu,Budget,69,6,467887.4,2025-08-14 07:21:40.009000,2026-06-05 08:55:41.985419,1,1,1,111,3,2,At Risk
C008528,Rachel,Jones,brownmolly@example.org,Delhi,Delhi,Budget,8,17,1383913.55,2025-08-14 15:14:42.692826,2026-08-05 11:48:17.992979,5,5,5,555,15,3,Loyal Customers
C006173,Daniel,Edwards,shall@example.com,Kolkata,West Bengal,Regular,3,14,1556153.55,2025-08-15 01:19:09.455494,2026-08-10 11:12:17.971379,5,5,5,555,15,3,Loyal Customers
C003720,Felicia,Bennett,luiscook@example.net,Kolkata,West Bengal,Budget,5,15,711941.5,2025-08-15 07:27:04.876248,2026-08-08 06:07:07.900279,5,5,3,553,13,0,Loyal Customers
C000513,Kathleen,Jacobs,nwilson@example.net,Bangalore,Karnataka,Regular,1,13,931556.2,2025-08-14 11:49:43.529835,2026-08-12 17:36:18.489784,5,5,4,554,14,0,Loyal Customers
C002968,Antonio,Gutierrez,carrjames@example.net,Jaipur,Rajasthan,Regular,22,6,621020.75,2025-08-14 19:11:14.034740,2026-07-22 01:25:52.083520,3,1,2,312,6,1,At Risk
C007571,Jeremy,Dean,thomas26@example.net,Lucknow,Uttar Pradesh,Regular,10,17,960846.3,2025-08-15 19:16:38.901989,2026-08-03 18:48:28.037080,4,5,4,454,13,3,Loyal Customers
C000639,Amanda,Kim,renee05@example.org,Chennai,Tamil Nadu,Premium,16,12,1167615.3,2025-08-15 21:28:02.980829,2026-07-28 19:03:17.101971,4,4,5,445,13,3,Loyal Customers
C004633,Brian,Williams,diazcraig@example.com,Pune,Maharashtra,Regular,45,8,555580.65,2025-08-16 00:16:14.601746,2026-06-29 01:37:59.578795,2,2,2,222,6,1,At Risk
C006029,Eric,Williams,jamesobrien@example.net,Jaipur,Rajasthan,Regular,2,17,1591201.7,2025-08-16 13:24:39.074790,2026-08-11 13:34:22.280622,5,5,5,555,15,3,Loyal Customers
C000823,Elizabeth,Powell,carolinecalderon@example.org,Pune,Maharashtra,Regular,33,12,906684.0,2025-08-17 02:38:18.910989,2026-07-11 12:21:07.932679,3,4,4,344,11,3,Loyal Customers
C007425,Stephanie,Wood,kevin48@example.org,Bhubaneswar,Odisha,Regular,50,11,583492.85,2025-08-18 13:51:14.898748,2026-06-24 05:23:12.673926,2,4,2,242,8,1,At Risk
C008610,Stacy,Weaver,angelagarcia@example.com,Bhubaneswar,Odisha,Premium,25,14,1629742.5,2025-08-16 19:32:34.495544,2026-07-19 12:06:37.875978,3,5,5,355,13,3,Loyal Customers
C002462,Yvonne,Hall,justin66@example.net,Jaipur,Rajasthan,Regular,35,10,680073.95,2025-08-21 06:03:56.090360,2026-07-09 12:26:04.287642,2,3,2,232,7,1,At Risk
C005294,Jacob,Gardner,kleblanc@example.net,Lucknow,Uttar Pradesh,Regular,22,15,932148.7,2025-08-15 00:42:21.913419,2026-07-22 23:30:23.598235,3,5,4,354,12,3,Loyal Customers
C006678,Katherine,Weaver,jasonberg@example.net,Delhi,Delhi,Premium,5,8,558067.25,2025-08-15 19:48:11.080910,2026-08-08 15:29:31.757717,5,2,2,522,9,0,Loyal Customers
C007241,Sharon,Fisher,smithpatrick@example.com,Bhubaneswar,Odisha,Budget,19,10,1242569.45,2025-08-15 20:24:58.622986,2026-07-25 07:50:02.106021,3,3,5,335,11,3,Loyal Customers
C000056,Chelsea,Martinez,lellison@example.com,Mumbai,Maharashtra,Regular,27,12,682722.3,2025-08-15 21:33:18.343983,2026-07-17 18:08:58.925389,3,4,2,342,9,1,At Risk
C005871,Amber,Carey,epope@example.org,Jaipur,Rajasthan,Regular,28,12,1106308.3,2025-08-15 22:41:38.064980,2026-07-16 00:16:35.337953,3,4,5,345,12,3,Loyal Customers
C009763,Angelica,Morgan,rebecca00@example.com,Pune,Maharashtra,Budget,96,12,1007081.0,2025-08-13 09:32:54.583745,2026-05-09 00:26:50.512105,1,4,4,144,9,1,At Risk
C004423,Kelsey,Blake,andrewpierce@example.net,Bangalore,Karnataka,Budget,24,9,509511.1,2025-08-16 21:49:13.937539,2026-07-20 19:44:03.974439,3,3,1,331,7,1,At Risk
C007907,Taylor,Patel,stephanie78@example.net,Pune,Maharashtra,Regular,46,17,1641767.3,2025-08-18 01:51:10.146701,2026-06-28 03:49:14.153541,2,5,5,255,12,3,Loyal Customers
C006296,Linda,Mcdaniel,barrettkimberly@example.org,Chennai,Tamil Nadu,Budget,50,11,868469.0,2025-08-13 21:48:45.425254,2026-06-24 02:13:59.600396,2,4,4,244,10,1,At Risk
C004781,Eric,Cobb,orozcodebra@example.org,Jaipur,Rajasthan,Regular,7,20,1182645.2,2025-08-14 06:55:23.193231,2026-08-06 20:55:05.265052,5,5,5,555,15,3,Loyal Customers
C001240,Joshua,Greene,marilyn62@example.org,Bhubaneswar,Odisha,Regular,42,6,299730.45,2025-08-19 10:42:11.329313,2026-07-02 00:30:08.370083,2,1,1,211,4,2,At Risk
